Tier,Term,Fico,Loan.Amount,Channel,Member,Fixed.Rate
1,2,820-839,60000-69999,NonAffiliate,Member,0.03200
1,2,820-839,60000-69999,NonAffiliate,NonMember,0.03200
1,2,820-839,70000-79999,Affiliate,Member,0.03200
1,2,820-839,70000-79999,Affiliate,NonMember,0.03200
1,2,820-839,70000-79999,NonAffiliate,Member,0.03200
1,2,820-839,70000-79999,NonAffiliate,NonMember,0.03200
1,2,820-839,80000-89999,Affiliate,Member,0.03200
1,2,820-839,80000-89999,Affiliate,NonMember,0.03200
1,2,820-839,80000-89999,NonAffiliate,Member,0.03200
1,2,820-839,80000-89999,NonAffiliate,NonMember,0.03200
1,2,820-839,90000-100000,Affiliate,Member,0.03200
1,2,820-839,90000-100000,Affiliate,NonMember,0.03200
1,2,820-839,90000-100000,NonAffiliate,Member,0.03200
1,2,820-839,90000-100000,NonAffiliate,NonMember,0.03200
1,2,840-850,0-9999,Affiliate,Member,0.03200
1,2,840-850,0-9999,Affiliate,NonMember,0.03200
1,2,840-850,0-9999,NonAffiliate,Member,0.03200
1,2,840-850,0-9999,NonAffiliate,NonMember,0.03200
1,2,840-850,10000-19999,Affiliate,Member,0.03200
1,2,840-850,10000-19999,Affiliate,NonMember,0.03200
1,2,840-850,10000-19999,NonAffiliate,Member,0.03200
1,2,840-850,10000-19999,NonAffiliate,NonMember,0.03200
1,2,840-850,20000-29999,Affiliate,Member,0.03200
1,2,840-850,20000-29999,Affiliate,NonMember,0.03200
1,2,840-850,20000-29999,NonAffiliate,Member,0.03200
1,2,840-850,20000-29999,NonAffiliate,NonMember,0.03200
1,2,840-850,30000-39999,Affiliate,Member,0.03200
1,2,840-850,30000-39999,Affiliate,NonMember,0.03200
1,2,840-850,30000-39999,NonAffiliate,Member,0.03200
1,2,840-850,30000-39999,NonAffiliate,NonMember,0.03200
1,2,840-850,40000-49999,Affiliate,Member,0.03200
1,2,840-850,40000-49999,Affiliate,NonMember,0.03200
1,2,840-850,40000-49999,NonAffiliate,Member,0.03200
1,2,840-850,40000-49999,NonAffiliate,NonMember,0.03200
1,2,840-850,50000-59999,Affiliate,Member,0.03200
1,2,840-850,50000-59999,Affiliate,NonMember,0.03200
1,2,840-850,50000-59999,NonAffiliate,Member,0.03200
1,2,840-850,50000-59999,NonAffiliate,NonMember,0.03200
1,2,840-850,60000-69999,Affiliate,Member,0.03200
1,2,840-850,60000-69999,Affiliate,NonMember,0.03200
1,2,840-850,60000-69999,NonAffiliate,Member,0.03200
1,2,840-850,60000-69999,NonAffiliate,NonMember,0.03200
1,2,840-850,70000-79999,Affiliate,Member,0.03200
1,2,840-850,70000-79999,Affiliate,NonMember,0.03200
1,2,840-850,70000-79999,NonAffiliate,Member,0.03200
1,2,840-850,70000-79999,NonAffiliate,NonMember,0.03200
1,2,840-850,80000-89999,Affiliate,Member,0.03200
1,2,840-850,80000-89999,Affiliate,NonMember,0.03200
1,2,840-850,80000-89999,NonAffiliate,Member,0.03200
1,2,840-850,80000-89999,NonAffiliate,NonMember,0.03200
1,2,840-850,90000-100000,Affiliate,Member,0.03200
1,2,840-850,90000-100000,Affiliate,NonMember,0.03200
1,2,840-850,90000-100000,NonAffiliate,Member,0.03200
1,2,840-850,90000-100000,NonAffiliate,NonMember,0.03200
1,3,600-619,0-9999,Affiliate,Member,0.04923
1,3,600-619,0-9999,Affiliate,NonMember,0.05023
1,3,600-619,0-9999,NonAffiliate,Member,0.05073
1,3,600-619,0-9999,NonAffiliate,NonMember,0.05173
1,3,600-619,10000-19999,Affiliate,Member,0.04917
1,3,600-619,10000-19999,Affiliate,NonMember,0.05017
1,3,600-619,10000-19999,NonAffiliate,Member,0.05067
1,3,600-619,10000-19999,NonAffiliate,NonMember,0.05167
1,3,600-619,20000-29999,Affiliate,Member,0.04911
1,3,600-619,20000-29999,Affiliate,NonMember,0.05011
1,3,600-619,20000-29999,NonAffiliate,Member,0.05061
1,3,600-619,20000-29999,NonAffiliate,NonMember,0.05161
1,3,600-619,30000-39999,Affiliate,Member,0.04905
1,3,600-619,30000-39999,Affiliate,NonMember,0.05005
1,3,600-619,30000-39999,NonAffiliate,Member,0.05055
1,3,600-619,30000-39999,NonAffiliate,NonMember,0.05155
1,3,600-619,40000-49999,Affiliate,Member,0.04899
1,3,600-619,40000-49999,Affiliate,NonMember,0.04999
1,3,600-619,40000-49999,NonAffiliate,Member,0.05049
1,3,600-619,40000-49999,NonAffiliate,NonMember,0.05149
1,3,600-619,50000-59999,Affiliate,Member,0.04893
1,3,600-619,50000-59999,Affiliate,NonMember,0.04993
1,3,600-619,50000-59999,NonAffiliate,Member,0.05043
1,3,600-619,50000-59999,NonAffiliate,NonMember,0.05143
1,3,600-619,60000-69999,Affiliate,Member,0.04887
1,3,600-619,60000-69999,Affiliate,NonMember,0.04987
1,3,600-619,60000-69999,NonAffiliate,Member,0.05037
1,3,600-619,60000-69999,NonAffiliate,NonMember,0.05137
1,3,600-619,70000-79999,Affiliate,Member,0.04881
1,3,600-619,70000-79999,Affiliate,NonMember,0.04981
1,3,600-619,70000-79999,NonAffiliate,Member,0.05031
1,3,600-619,70000-79999,NonAffiliate,NonMember,0.05131
1,3,600-619,80000-89999,Affiliate,Member,0.04875
1,3,600-619,80000-89999,Affiliate,NonMember,0.04975
1,3,600-619,80000-89999,NonAffiliate,Member,0.05025
1,3,600-619,80000-89999,NonAffiliate,NonMember,0.05125
1,3,600-619,90000-100000,Affiliate,Member,0.04869
1,3,600-619,90000-100000,Affiliate,NonMember,0.04969
1,3,600-619,90000-100000,NonAffiliate,Member,0.05019
1,3,600-619,90000-100000,NonAffiliate,NonMember,0.05119
1,3,620-639,0-9999,Affiliate,Member,0.04747
1,3,620-639,0-9999,Affiliate,NonMember,0.04847
1,3,620-639,0-9999,NonAffiliate,Member,0.04897
1,3,620-639,0-9999,NonAffiliate,NonMember,0.04997
1,3,620-639,10000-19999,Affiliate,Member,0.04741
1,3,620-639,10000-19999,Affiliate,NonMember,0.04841
1,3,620-639,10000-19999,NonAffiliate,Member,0.04891
1,3,620-639,10000-19999,NonAffiliate,NonMember,0.04991
1,3,620-639,20000-29999,Affiliate,Member,0.04735
1,3,620-639,20000-29999,Affiliate,NonMember,0.04835
1,3,620-639,20000-29999,NonAffiliate,Member,0.04885
1,3,620-639,20000-29999,NonAffiliate,NonMember,0.04985
1,3,620-639,30000-39999,Affiliate,Member,0.04729
1,3,620-639,30000-39999,Affiliate,NonMember,0.04829
1,3,620-639,30000-39999,NonAffiliate,Member,0.04879
1,3,620-639,30000-39999,NonAffiliate,NonMember,0.04979
1,3,620-639,40000-49999,Affiliate,Member,0.04723
1,3,620-639,40000-49999,Affiliate,NonMember,0.04823
1,3,620-639,40000-49999,NonAffiliate,Member,0.04873
1,3,620-639,40000-49999,NonAffiliate,NonMember,0.04973
1,3,620-639,50000-59999,Affiliate,Member,0.04717
1,3,620-639,50000-59999,Affiliate,NonMember,0.04817
1,3,620-639,50000-59999,NonAffiliate,Member,0.04867
1,3,620-639,50000-59999,NonAffiliate,NonMember,0.04967
1,3,620-639,60000-69999,Affiliate,Member,0.04711
1,3,620-639,60000-69999,Affiliate,NonMember,0.04811
1,3,620-639,60000-69999,NonAffiliate,Member,0.04861
1,3,620-639,60000-69999,NonAffiliate,NonMember,0.04961
1,3,620-639,70000-79999,Affiliate,Member,0.04705
1,3,620-639,70000-79999,Affiliate,NonMember,0.04805
1,3,620-639,70000-79999,NonAffiliate,Member,0.04855
1,3,620-639,70000-79999,NonAffiliate,NonMember,0.04955
1,3,620-639,80000-89999,Affiliate,Member,0.04699
1,3,620-639,80000-89999,Affiliate,NonMember,0.04799
1,3,620-639,80000-89999,NonAffiliate,Member,0.04849
1,3,620-639,80000-89999,NonAffiliate,NonMember,0.04949
1,3,620-639,90000-100000,Affiliate,Member,0.04693
1,3,620-639,90000-100000,Affiliate,NonMember,0.04793
1,3,620-639,90000-100000,NonAffiliate,Member,0.04843
1,3,620-639,90000-100000,NonAffiliate,NonMember,0.04943
1,3,640-659,0-9999,Affiliate,Member,0.04571
1,3,640-659,0-9999,Affiliate,NonMember,0.04671
1,3,640-659,0-9999,NonAffiliate,Member,0.04721
1,3,640-659,0-9999,NonAffiliate,NonMember,0.04821
1,3,640-659,10000-19999,Affiliate,Member,0.04565
1,3,640-659,10000-19999,Affiliate,NonMember,0.04665
1,3,640-659,10000-19999,NonAffiliate,Member,0.04715
1,3,640-659,10000-19999,NonAffiliate,NonMember,0.04815
1,3,640-659,20000-29999,Affiliate,Member,0.04559
1,3,640-659,20000-29999,Affiliate,NonMember,0.04659
1,3,640-659,20000-29999,NonAffiliate,Member,0.04709
1,3,640-659,20000-29999,NonAffiliate,NonMember,0.04809
1,3,640-659,30000-39999,Affiliate,Member,0.04553
1,3,640-659,30000-39999,Affiliate,NonMember,0.04653
1,3,640-659,30000-39999,NonAffiliate,Member,0.04703
1,3,640-659,30000-39999,NonAffiliate,NonMember,0.04803
1,3,640-659,40000-49999,Affiliate,Member,0.04547
1,3,640-659,40000-49999,Affiliate,NonMember,0.04647
1,3,640-659,40000-49999,NonAffiliate,Member,0.04697
1,3,640-659,40000-49999,NonAffiliate,NonMember,0.04797
1,3,640-659,50000-59999,Affiliate,Member,0.04541
1,3,640-659,50000-59999,Affiliate,NonMember,0.04641
1,3,640-659,50000-59999,NonAffiliate,Member,0.04691
1,3,640-659,50000-59999,NonAffiliate,NonMember,0.04791
1,3,640-659,60000-69999,Affiliate,Member,0.04535
1,3,640-659,60000-69999,Affiliate,NonMember,0.04635
1,3,640-659,60000-69999,NonAffiliate,Member,0.04685
1,3,640-659,60000-69999,NonAffiliate,NonMember,0.04785
1,3,640-659,70000-79999,Affiliate,Member,0.04529
1,3,640-659,70000-79999,Affiliate,NonMember,0.04629
1,3,640-659,70000-79999,NonAffiliate,Member,0.04679
1,3,640-659,70000-79999,NonAffiliate,NonMember,0.04779
1,3,640-659,80000-89999,Affiliate,Member,0.04523
1,3,640-659,80000-89999,Affiliate,NonMember,0.04623
1,3,640-659,80000-89999,NonAffiliate,Member,0.04673
1,3,640-659,80000-89999,NonAffiliate,NonMember,0.04773
1,3,640-659,90000-100000,Affiliate,Member,0.04517
1,3,640-659,90000-100000,Affiliate,NonMember,0.04617
1,3,640-659,90000-100000,NonAffiliate,Member,0.04667
1,3,640-659,90000-100000,NonAffiliate,NonMember,0.04767
1,3,660-679,0-9999,Affiliate,Member,0.04395
1,3,660-679,0-9999,Affiliate,NonMember,0.04495
1,3,660-679,0-9999,NonAffiliate,Member,0.04545
1,3,660-679,0-9999,NonAffiliate,NonMember,0.04645
1,3,660-679,10000-19999,Affiliate,Member,0.04389
1,3,660-679,10000-19999,Affiliate,NonMember,0.04489
1,3,660-679,10000-19999,NonAffiliate,Member,0.04539
1,3,660-679,10000-19999,NonAffiliate,NonMember,0.04639
1,3,660-679,20000-29999,Affiliate,Member,0.04383
1,3,660-679,20000-29999,Affiliate,NonMember,0.04483
1,3,660-679,20000-29999,NonAffiliate,Member,0.04533
1,3,660-679,20000-29999,NonAffiliate,NonMember,0.04633
1,3,660-679,30000-39999,Affiliate,Member,0.04377
1,3,660-679,30000-39999,Affiliate,NonMember,0.04477
1,3,660-679,30000-39999,NonAffiliate,Member,0.04527
1,3,660-679,30000-39999,NonAffiliate,NonMember,0.04627
1,3,660-679,40000-49999,Affiliate,Member,0.04371
1,3,660-679,40000-49999,Affiliate,NonMember,0.04471
1,3,660-679,40000-49999,NonAffiliate,Member,0.04521
1,3,660-679,40000-49999,NonAffiliate,NonMember,0.04621
1,3,660-679,50000-59999,Affiliate,Member,0.04365
1,3,660-679,50000-59999,Affiliate,NonMember,0.04465
1,3,660-679,50000-59999,NonAffiliate,Member,0.04515
1,3,660-679,50000-59999,NonAffiliate,NonMember,0.04615
1,3,660-679,60000-69999,Affiliate,Member,0.04359
1,3,660-679,60000-69999,Affiliate,NonMember,0.04459
1,3,660-679,60000-69999,NonAffiliate,Member,0.04509
1,3,660-679,60000-69999,NonAffiliate,NonMember,0.04609
1,3,660-679,70000-79999,Affiliate,Member,0.04353
1,3,660-679,70000-79999,Affiliate,NonMember,0.04453
1,3,660-679,70000-79999,NonAffiliate,Member,0.04503
1,3,660-679,70000-79999,NonAffiliate,NonMember,0.04603
1,3,660-679,80000-89999,Affiliate,Member,0.04347
1,3,660-679,80000-89999,Affiliate,NonMember,0.04447
1,3,660-679,80000-89999,NonAffiliate,Member,0.04497
1,3,660-679,80000-89999,NonAffiliate,NonMember,0.04597
1,3,660-679,90000-100000,Affiliate,Member,0.04341
1,3,660-679,90000-100000,Affiliate,NonMember,0.04441
1,3,660-679,90000-100000,NonAffiliate,Member,0.04491
1,3,660-679,90000-100000,NonAffiliate,NonMember,0.04591
1,3,680-699,0-9999,Affiliate,Member,0.04219
1,3,680-699,0-9999,Affiliate,NonMember,0.04319
1,3,680-699,0-9999,NonAffiliate,Member,0.04369
1,3,680-699,0-9999,NonAffiliate,NonMember,0.04469
1,3,680-699,10000-19999,Affiliate,Member,0.04213
1,3,680-699,10000-19999,Affiliate,NonMember,0.04313
1,3,680-699,10000-19999,NonAffiliate,Member,0.04363
1,3,680-699,10000-19999,NonAffiliate,NonMember,0.04463
1,3,680-699,20000-29999,Affiliate,Member,0.04207
1,3,680-699,20000-29999,Affiliate,NonMember,0.04307
1,3,680-699,20000-29999,NonAffiliate,Member,0.04357
1,3,680-699,20000-29999,NonAffiliate,NonMember,0.04457
1,3,680-699,30000-39999,Affiliate,Member,0.04201
1,3,680-699,30000-39999,Affiliate,NonMember,0.04301
1,3,680-699,30000-39999,NonAffiliate,Member,0.04351
1,3,680-699,30000-39999,NonAffiliate,NonMember,0.04451
1,3,680-699,40000-49999,Affiliate,Member,0.04195
1,3,680-699,40000-49999,Affiliate,NonMember,0.04295
1,3,680-699,40000-49999,NonAffiliate,Member,0.04345
1,3,680-699,40000-49999,NonAffiliate,NonMember,0.04445
1,3,680-699,50000-59999,Affiliate,Member,0.04189
1,3,680-699,50000-59999,Affiliate,NonMember,0.04289
1,3,680-699,50000-59999,NonAffiliate,Member,0.04339
1,3,680-699,50000-59999,NonAffiliate,NonMember,0.04439
1,3,680-699,60000-69999,Affiliate,Member,0.04183
1,3,680-699,60000-69999,Affiliate,NonMember,0.04283
1,3,680-699,60000-69999,NonAffiliate,Member,0.04333
1,3,680-699,60000-69999,NonAffiliate,NonMember,0.04433
1,3,680-699,70000-79999,Affiliate,Member,0.04177
1,3,680-699,70000-79999,Affiliate,NonMember,0.04277
1,3,680-699,70000-79999,NonAffiliate,Member,0.04327
1,3,680-699,70000-79999,NonAffiliate,NonMember,0.04427
1,3,680-699,80000-89999,Affiliate,Member,0.04171
1,3,680-699,80000-89999,Affiliate,NonMember,0.04271
1,3,680-699,80000-89999,NonAffiliate,Member,0.04321
1,3,680-699,80000-89999,NonAffiliate,NonMember,0.04421
1,3,680-699,90000-100000,Affiliate,Member,0.04165
1,3,680-699,90000-100000,Affiliate,NonMember,0.04265
1,3,680-699,90000-100000,NonAffiliate,Member,0.04315
1,3,680-699,90000-100000,NonAffiliate,NonMember,0.04415
1,3,700-719,0-9999,Affiliate,Member,0.04043
1,3,700-719,0-9999,Affiliate,NonMember,0.04143
1,3,700-719,0-9999,NonAffiliate,Member,0.04193
1,3,700-719,0-9999,NonAffiliate,NonMember,0.04293
1,3,700-719,10000-19999,Affiliate,Member,0.04037
1,3,700-719,10000-19999,Affiliate,NonMember,0.04137
1,3,700-719,10000-19999,NonAffiliate,Member,0.04187
1,3,700-719,10000-19999,NonAffiliate,NonMember,0.04287
1,3,700-719,20000-29999,Affiliate,Member,0.04031
1,3,700-719,20000-29999,Affiliate,NonMember,0.04131
1,3,700-719,20000-29999,NonAffiliate,Member,0.04181
1,3,700-719,20000-29999,NonAffiliate,NonMember,0.04281
1,3,700-719,30000-39999,Affiliate,Member,0.04025
1,3,700-719,30000-39999,Affiliate,NonMember,0.04125
1,3,700-719,30000-39999,NonAffiliate,Member,0.04175
1,3,700-719,30000-39999,NonAffiliate,NonMember,0.04275
1,3,700-719,40000-49999,Affiliate,Member,0.04019
1,3,700-719,40000-49999,Affiliate,NonMember,0.04119
1,3,700-719,40000-49999,NonAffiliate,Member,0.04169
1,3,700-719,40000-49999,NonAffiliate,NonMember,0.04269
1,3,700-719,50000-59999,Affiliate,Member,0.04013
1,3,700-719,50000-59999,Affiliate,NonMember,0.04113
1,3,700-719,50000-59999,NonAffiliate,Member,0.04163
1,3,700-719,50000-59999,NonAffiliate,NonMember,0.04263
1,3,700-719,60000-69999,Affiliate,Member,0.04007
1,3,700-719,60000-69999,Affiliate,NonMember,0.04107
1,3,700-719,60000-69999,NonAffiliate,Member,0.04157
1,3,700-719,60000-69999,NonAffiliate,NonMember,0.04257
1,3,700-719,70000-79999,Affiliate,Member,0.04001
1,3,700-719,70000-79999,Affiliate,NonMember,0.04101
1,3,700-719,70000-79999,NonAffiliate,Member,0.04151
1,3,700-719,70000-79999,NonAffiliate,NonMember,0.04251
1,3,700-719,80000-89999,Affiliate,Member,0.03995
1,3,700-719,80000-89999,Affiliate,NonMember,0.04095
1,3,700-719,80000-89999,NonAffiliate,Member,0.04145
1,3,700-719,80000-89999,NonAffiliate,NonMember,0.04245
1,3,700-719,90000-100000,Affiliate,Member,0.03989
1,3,700-719,90000-100000,Affiliate,NonMember,0.04089
1,3,700-719,90000-100000,NonAffiliate,Member,0.04139
1,3,700-719,90000-100000,NonAffiliate,NonMember,0.04239
1,3,720-739,0-9999,Affiliate,Member,0.03867
1,3,720-739,0-9999,Affiliate,NonMember,0.03967
1,3,720-739,0-9999,NonAffiliate,Member,0.04017
1,3,720-739,0-9999,NonAffiliate,NonMember,0.04117
1,3,720-739,10000-19999,Affiliate,Member,0.03861
1,3,720-739,10000-19999,Affiliate,NonMember,0.03961
1,3,720-739,10000-19999,NonAffiliate,Member,0.04011
1,3,720-739,10000-19999,NonAffiliate,NonMember,0.04111
1,3,720-739,20000-29999,Affiliate,Member,0.03855
1,3,720-739,20000-29999,Affiliate,NonMember,0.03955
1,3,720-739,20000-29999,NonAffiliate,Member,0.04005
1,3,720-739,20000-29999,NonAffiliate,NonMember,0.04105
1,3,720-739,30000-39999,Affiliate,Member,0.03849
1,3,720-739,30000-39999,Affiliate,NonMember,0.03949
1,3,720-739,30000-39999,NonAffiliate,Member,0.03999
1,3,720-739,30000-39999,NonAffiliate,NonMember,0.04099
1,3,720-739,40000-49999,Affiliate,Member,0.03843
1,3,720-739,40000-49999,Affiliate,NonMember,0.03943
1,3,720-739,40000-49999,NonAffiliate,Member,0.03993
1,3,720-739,40000-49999,NonAffiliate,NonMember,0.04093
1,3,720-739,50000-59999,Affiliate,Member,0.03837
1,3,720-739,50000-59999,Affiliate,NonMember,0.03937
1,3,720-739,50000-59999,NonAffiliate,Member,0.03987
1,3,720-739,50000-59999,NonAffiliate,NonMember,0.04087
1,3,720-739,60000-69999,Affiliate,Member,0.03831
1,3,720-739,60000-69999,Affiliate,NonMember,0.03931
1,3,720-739,60000-69999,NonAffiliate,Member,0.03981
1,3,720-739,60000-69999,NonAffiliate,NonMember,0.04081
1,3,720-739,70000-79999,Affiliate,Member,0.03825
1,3,720-739,70000-79999,Affiliate,NonMember,0.03925
1,3,720-739,70000-79999,NonAffiliate,Member,0.03975
1,3,720-739,70000-79999,NonAffiliate,NonMember,0.04075
1,3,720-739,80000-89999,Affiliate,Member,0.03819
1,3,720-739,80000-89999,Affiliate,NonMember,0.03919
1,3,720-739,80000-89999,NonAffiliate,Member,0.03969
1,3,720-739,80000-89999,NonAffiliate,NonMember,0.04069
1,3,720-739,90000-100000,Affiliate,Member,0.03813
1,3,720-739,90000-100000,Affiliate,NonMember,0.03913
1,3,720-739,90000-100000,NonAffiliate,Member,0.03963
1,3,720-739,90000-100000,NonAffiliate,NonMember,0.04063
1,3,740-759,0-9999,Affiliate,Member,0.03691
1,3,740-759,0-9999,Affiliate,NonMember,0.03791
1,3,740-759,0-9999,NonAffiliate,Member,0.03841
1,3,740-759,0-9999,NonAffiliate,NonMember,0.03941
1,3,740-759,10000-19999,Affiliate,Member,0.03685
1,3,740-759,10000-19999,Affiliate,NonMember,0.03785
1,3,740-759,10000-19999,NonAffiliate,Member,0.03835
1,3,740-759,10000-19999,NonAffiliate,NonMember,0.03935
1,3,740-759,20000-29999,Affiliate,Member,0.03679
1,3,740-759,20000-29999,Affiliate,NonMember,0.03779
1,3,740-759,20000-29999,NonAffiliate,Member,0.03829
1,3,740-759,20000-29999,NonAffiliate,NonMember,0.03929
1,3,740-759,30000-39999,Affiliate,Member,0.03673
1,3,740-759,30000-39999,Affiliate,NonMember,0.03773
1,3,740-759,30000-39999,NonAffiliate,Member,0.03823
1,3,740-759,30000-39999,NonAffiliate,NonMember,0.03923
1,3,740-759,40000-49999,Affiliate,Member,0.03667
1,3,740-759,40000-49999,Affiliate,NonMember,0.03767
1,3,740-759,40000-49999,NonAffiliate,Member,0.03817
1,3,740-759,40000-49999,NonAffiliate,NonMember,0.03917
1,3,740-759,50000-59999,Affiliate,Member,0.03661
1,3,740-759,50000-59999,Affiliate,NonMember,0.03761
1,3,740-759,50000-59999,NonAffiliate,Member,0.03811
1,3,740-759,50000-59999,NonAffiliate,NonMember,0.03911
1,3,740-759,60000-69999,Affiliate,Member,0.03655
1,3,740-759,60000-69999,Affiliate,NonMember,0.03755
1,3,740-759,60000-69999,NonAffiliate,Member,0.03805
1,3,740-759,60000-69999,NonAffiliate,NonMember,0.03905
1,3,740-759,70000-79999,Affiliate,Member,0.03649
1,3,740-759,70000-79999,Affiliate,NonMember,0.03749
1,3,740-759,70000-79999,NonAffiliate,Member,0.03799
1,3,740-759,70000-79999,NonAffiliate,NonMember,0.03899
1,3,740-759,80000-89999,Affiliate,Member,0.03643
1,3,740-759,80000-89999,Affiliate,NonMember,0.03743
1,3,740-759,80000-89999,NonAffiliate,Member,0.03793
1,3,740-759,80000-89999,NonAffiliate,NonMember,0.03893
1,3,740-759,90000-100000,Affiliate,Member,0.03637
1,3,740-759,90000-100000,Affiliate,NonMember,0.03737
1,3,740-759,90000-100000,NonAffiliate,Member,0.03787
1,3,740-759,90000-100000,NonAffiliate,NonMember,0.03887
1,3,760-779,0-9999,Affiliate,Member,0.03515
1,3,760-779,0-9999,Affiliate,NonMember,0.03615
1,3,760-779,0-9999,NonAffiliate,Member,0.03665
1,3,760-779,0-9999,NonAffiliate,NonMember,0.03765
1,3,760-779,10000-19999,Affiliate,Member,0.03509
1,3,760-779,10000-19999,Affiliate,NonMember,0.03609
1,3,760-779,10000-19999,NonAffiliate,Member,0.03659
1,3,760-779,10000-19999,NonAffiliate,NonMember,0.03759
1,3,760-779,20000-29999,Affiliate,Member,0.03503
1,3,760-779,20000-29999,Affiliate,NonMember,0.03603
1,3,760-779,20000-29999,NonAffiliate,Member,0.03653
1,3,760-779,20000-29999,NonAffiliate,NonMember,0.03753
1,3,760-779,30000-39999,Affiliate,Member,0.03497
1,3,760-779,30000-39999,Affiliate,NonMember,0.03597
1,3,760-779,30000-39999,NonAffiliate,Member,0.03647
