Tier,Term,Fico,Loan.Amount,Channel,Member,Fixed.Rate
1,2,820-839,60000-69999,NonAffiliate,Member,0.03200
1,2,820-839,60000-69999,NonAffiliate,NonMember,0.03200
1,2,820-839,70000-79999,Affiliate,Member,0.03200
1,2,820-839,70000-79999,Affiliate,NonMember,0.03200
1,2,820-839,70000-79999,NonAffiliate,Member,0.03200
1,2,820-839,70000-79999,NonAffiliate,NonMember,0.03200
1,2,820-839,80000-89999,Affiliate,Member,0.03200
1,2,820-839,80000-89999,Affiliate,NonMember,0.03200
1,2,820-839,80000-89999,NonAffiliate,Member,0.03200
1,2,820-839,80000-89999,NonAffiliate,NonMember,0.03200
1,2,820-839,90000-100000,Affiliate,Member,0.03200
1,2,820-839,90000-100000,Affiliate,NonMember,0.03200
1,2,820-839,90000-100000,NonAffiliate,Member,0.03200
1,2,820-839,90000-100000,NonAffiliate,NonMember,0.03200
1,2,840-850,0-9999,Affiliate,Member,0.03200
1,2,840-850,0-9999,Affiliate,NonMember,0.03200
1,2,840-850,0-9999,NonAffiliate,Member,0.03200
1,2,840-850,0-9999,NonAffiliate,NonMember,0.03200
1,2,840-850,10000-19999,Affiliate,Member,0.03200
1,2,840-850,10000-19999,Affiliate,NonMember,0.03200
1,2,840-850,10000-19999,NonAffiliate,Member,0.03200
1,2,840-850,10000-19999,NonAffiliate,NonMember,0.03200
1,2,840-850,20000-29999,Affiliate,Member,0.03200
1,2,840-850,20000-29999,Affiliate,NonMember,0.03200
1,2,840-850,20000-29999,NonAffiliate,Member,0.03200
1,2,840-850,20000-29999,NonAffiliate,NonMember,0.03200
1,2,840-850,30000-39999,Affiliate,Member,0.03200
1,2,840-850,30000-39999,Affiliate,NonMember,0.03200
1,2,840-850,30000-39999,NonAffiliate,Member,0.03200
1,2,840-850,30000-39999,NonAffiliate,NonMember,0.03200
1,2,840-850,40000-49999,Affiliate,Member,0.03200
1,2,840-850,40000-49999,Affiliate,NonMember,0.03200
1,2,840-850,40000-49999,NonAffiliate,Member,0.03200
1,2,840-850,40000-49999,NonAffiliate,NonMember,0.03200
1,2,840-850,50000-59999,Affiliate,Member,0.03200
1,2,840-850,50000-59999,Affiliate,NonMember,0.03200
1,2,840-850,50000-59999,NonAffiliate,Member,0.03200
1,2,840-850,50000-59999,NonAffiliate,NonMember,0.03200
1,2,840-850,60000-69999,Affiliate,Member,0.03200
1,2,840-850,60000-69999,Affiliate,NonMember,0.03200
1,2,840-850,60000-69999,NonAffiliate,Member,0.03200
1,2,840-850,60000-69999,NonAffiliate,NonMember,0.03200
1,2,840-850,70000-79999,Affiliate,Member,0.03200
1,2,840-850,70000-79999,Affiliate,NonMember,0.03200
1,2,840-850,70000-79999,NonAffiliate,Member,0.03200
1,2,840-850,70000-79999,NonAffiliate,NonMember,0.03200
1,2,840-850,80000-89999,Affiliate,Member,0.03200
1,2,840-850,80000-89999,Affiliate,NonMember,0.03200
1,2,840-850,80000-89999,NonAffiliate,Member,0.03200
1,2,840-850,80000-89999,NonAffiliate,NonMember,0.03200
1,2,840-850,90000-100000,Affiliate,Member,0.03200
1,2,840-850,90000-100000,Affiliate,NonMember,0.03200
1,2,840-850,90000-100000,NonAffiliate,Member,0.03200
1,2,840-850,90000-100000,NonAffiliate,NonMember,0.03200
1,3,600-619,0-9999,Affiliate,Member,0.04893
1,3,600-619,0-9999,Affiliate,NonMember,0.04993
1,3,600-619,0-9999,NonAffiliate,Member,0.05043
1,3,600-619,0-9999,NonAffiliate,NonMember,0.05143
1,3,600-619,10000-19999,Affiliate,Member,0.04887
1,3,600-619,10000-19999,Affiliate,NonMember,0.04987
1,3,600-619,10000-19999,NonAffiliate,Member,0.05037
1,3,600-619,10000-19999,NonAffiliate,NonMember,0.05137
1,3,600-619,20000-29999,Affiliate,Member,0.04881
1,3,600-619,20000-29999,Affiliate,NonMember,0.04981
1,3,600-619,20000-29999,NonAffiliate,Member,0.05031
1,3,600-619,20000-29999,NonAffiliate,NonMember,0.05131
1,3,600-619,30000-39999,Affiliate,Member,0.04875
1,3,600-619,30000-39999,Affiliate,NonMember,0.04975
1,3,600-619,30000-39999,NonAffiliate,Member,0.05025
1,3,600-619,30000-39999,NonAffiliate,NonMember,0.05125
1,3,600-619,40000-49999,Affiliate,Member,0.04869
1,3,600-619,40000-49999,Affiliate,NonMember,0.04969
1,3,600-619,40000-49999,NonAffiliate,Member,0.05019
1,3,600-619,40000-49999,NonAffiliate,NonMember,0.05119
1,3,600-619,50000-59999,Affiliate,Member,0.04863
1,3,600-619,50000-59999,Affiliate,NonMember,0.04963
1,3,600-619,50000-59999,NonAffiliate,Member,0.05013
1,3,600-619,50000-59999,NonAffiliate,NonMember,0.05113
1,3,600-619,60000-69999,Affiliate,Member,0.04857
1,3,600-619,60000-69999,Affiliate,NonMember,0.04957
1,3,600-619,60000-69999,NonAffiliate,Member,0.05007
1,3,600-619,60000-69999,NonAffiliate,NonMember,0.05107
1,3,600-619,70000-79999,Affiliate,Member,0.04851
1,3,600-619,70000-79999,Affiliate,NonMember,0.04951
1,3,600-619,70000-79999,NonAffiliate,Member,0.05001
1,3,600-619,70000-79999,NonAffiliate,NonMember,0.05101
1,3,600-619,80000-89999,Affiliate,Member,0.04845
1,3,600-619,80000-89999,Affiliate,NonMember,0.04945
1,3,600-619,80000-89999,NonAffiliate,Member,0.04995
1,3,600-619,80000-89999,NonAffiliate,NonMember,0.05095
1,3,600-619,90000-100000,Affiliate,Member,0.04839
1,3,600-619,90000-100000,Affiliate,NonMember,0.04939
1,3,600-619,90000-100000,NonAffiliate,Member,0.04989
1,3,600-619,90000-100000,NonAffiliate,NonMember,0.05089
1,3,620-639,0-9999,Affiliate,Member,0.04717
1,3,620-639,0-9999,Affiliate,NonMember,0.04817
1,3,620-639,0-9999,NonAffiliate,Member,0.04867
1,3,620-639,0-9999,NonAffiliate,NonMember,0.04967
1,3,620-639,10000-19999,Affiliate,Member,0.04711
1,3,620-639,10000-19999,Affiliate,NonMember,0.04811
1,3,620-639,10000-19999,NonAffiliate,Member,0.04861
1,3,620-639,10000-19999,NonAffiliate,NonMember,0.04961
1,3,620-639,20000-29999,Affiliate,Member,0.04705
1,3,620-639,20000-29999,Affiliate,NonMember,0.04805
1,3,620-639,20000-29999,NonAffiliate,Member,0.04855
1,3,620-639,20000-29999,NonAffiliate,NonMember,0.04955
1,3,620-639,30000-39999,Affiliate,Member,0.04699
1,3,620-639,30000-39999,Affiliate,NonMember,0.04799
1,3,620-639,30000-39999,NonAffiliate,Member,0.04849
1,3,620-639,30000-39999,NonAffiliate,NonMember,0.04949
1,3,620-639,40000-49999,Affiliate,Member,0.04693
1,3,620-639,40000-49999,Affiliate,NonMember,0.04793
1,3,620-639,40000-49999,NonAffiliate,Member,0.04843
1,3,620-639,40000-49999,NonAffiliate,NonMember,0.04943
1,3,620-639,50000-59999,Affiliate,Member,0.04687
1,3,620-639,50000-59999,Affiliate,NonMember,0.04787
1,3,620-639,50000-59999,NonAffiliate,Member,0.04837
1,3,620-639,50000-59999,NonAffiliate,NonMember,0.04937
1,3,620-639,60000-69999,Affiliate,Member,0.04681
1,3,620-639,60000-69999,Affiliate,NonMember,0.04781
1,3,620-639,60000-69999,NonAffiliate,Member,0.04831
1,3,620-639,60000-69999,NonAffiliate,NonMember,0.04931
1,3,620-639,70000-79999,Affiliate,Member,0.04675
1,3,620-639,70000-79999,Affiliate,NonMember,0.04775
1,3,620-639,70000-79999,NonAffiliate,Member,0.04825
1,3,620-639,70000-79999,NonAffiliate,NonMember,0.04925
1,3,620-639,80000-89999,Affiliate,Member,0.04669
1,3,620-639,80000-89999,Affiliate,NonMember,0.04769
1,3,620-639,80000-89999,NonAffiliate,Member,0.04819
1,3,620-639,80000-89999,NonAffiliate,NonMember,0.04919
1,3,620-639,90000-100000,Affiliate,Member,0.04663
1,3,620-639,90000-100000,Affiliate,NonMember,0.04763
1,3,620-639,90000-100000,NonAffiliate,Member,0.04813
1,3,620-639,90000-100000,NonAffiliate,NonMember,0.04913
1,3,640-659,0-9999,Affiliate,Member,0.04541
1,3,640-659,0-9999,Affiliate,NonMember,0.04641
1,3,640-659,0-9999,NonAffiliate,Member,0.04691
1,3,640-659,0-9999,NonAffiliate,NonMember,0.04791
1,3,640-659,10000-19999,Affiliate,Member,0.04535
1,3,640-659,10000-19999,Affiliate,NonMember,0.04635
1,3,640-659,10000-19999,NonAffiliate,Member,0.04685
1,3,640-659,10000-19999,NonAffiliate,NonMember,0.04785
1,3,640-659,20000-29999,Affiliate,Member,0.04529
1,3,640-659,20000-29999,Affiliate,NonMember,0.04629
1,3,640-659,20000-29999,NonAffiliate,Member,0.04679
1,3,640-659,20000-29999,NonAffiliate,NonMember,0.04779
1,3,640-659,30000-39999,Affiliate,Member,0.04523
1,3,640-659,30000-39999,Affiliate,NonMember,0.04623
1,3,640-659,30000-39999,NonAffiliate,Member,0.04673
1,3,640-659,30000-39999,NonAffiliate,NonMember,0.04773
1,3,640-659,40000-49999,Affiliate,Member,0.04517
1,3,640-659,40000-49999,Affiliate,NonMember,0.04617
1,3,640-659,40000-49999,NonAffiliate,Member,0.04667
1,3,640-659,40000-49999,NonAffiliate,NonMember,0.04767
1,3,640-659,50000-59999,Affiliate,Member,0.04511
1,3,640-659,50000-59999,Affiliate,NonMember,0.04611
1,3,640-659,50000-59999,NonAffiliate,Member,0.04661
1,3,640-659,50000-59999,NonAffiliate,NonMember,0.04761
1,3,640-659,60000-69999,Affiliate,Member,0.04505
1,3,640-659,60000-69999,Affiliate,NonMember,0.04605
1,3,640-659,60000-69999,NonAffiliate,Member,0.04655
1,3,640-659,60000-69999,NonAffiliate,NonMember,0.04755
1,3,640-659,70000-79999,Affiliate,Member,0.04499
1,3,640-659,70000-79999,Affiliate,NonMember,0.04599
1,3,640-659,70000-79999,NonAffiliate,Member,0.04649
1,3,640-659,70000-79999,NonAffiliate,NonMember,0.04749
1,3,640-659,80000-89999,Affiliate,Member,0.04493
1,3,640-659,80000-89999,Affiliate,NonMember,0.04593
1,3,640-659,80000-89999,NonAffiliate,Member,0.04643
1,3,640-659,80000-89999,NonAffiliate,NonMember,0.04743
1,3,640-659,90000-100000,Affiliate,Member,0.04487
1,3,640-659,90000-100000,Affiliate,NonMember,0.04587
1,3,640-659,90000-100000,NonAffiliate,Member,0.04637
1,3,640-659,90000-100000,NonAffiliate,NonMember,0.04737
1,3,660-679,0-9999,Affiliate,Member,0.04365
1,3,660-679,0-9999,Affiliate,NonMember,0.04465
1,3,660-679,0-9999,NonAffiliate,Member,0.04515
1,3,660-679,0-9999,NonAffiliate,NonMember,0.04615
1,3,660-679,10000-19999,Affiliate,Member,0.04359
1,3,660-679,10000-19999,Affiliate,NonMember,0.04459
1,3,660-679,10000-19999,NonAffiliate,Member,0.04509
1,3,660-679,10000-19999,NonAffiliate,NonMember,0.04609
1,3,660-679,20000-29999,Affiliate,Member,0.04353
1,3,660-679,20000-29999,Affiliate,NonMember,0.04453
1,3,660-679,20000-29999,NonAffiliate,Member,0.04503
1,3,660-679,20000-29999,NonAffiliate,NonMember,0.04603
1,3,660-679,30000-39999,Affiliate,Member,0.04347
1,3,660-679,30000-39999,Affiliate,NonMember,0.04447
1,3,660-679,30000-39999,NonAffiliate,Member,0.04497
1,3,660-679,30000-39999,NonAffiliate,NonMember,0.04597
1,3,660-679,40000-49999,Affiliate,Member,0.04341
1,3,660-679,40000-49999,Affiliate,NonMember,0.04441
1,3,660-679,40000-49999,NonAffiliate,Member,0.04491
1,3,660-679,40000-49999,NonAffiliate,NonMember,0.04591
1,3,660-679,50000-59999,Affiliate,Member,0.04335
1,3,660-679,50000-59999,Affiliate,NonMember,0.04435
1,3,660-679,50000-59999,NonAffiliate,Member,0.04485
1,3,660-679,50000-59999,NonAffiliate,NonMember,0.04585
1,3,660-679,60000-69999,Affiliate,Member,0.04329
1,3,660-679,60000-69999,Affiliate,NonMember,0.04429
1,3,660-679,60000-69999,NonAffiliate,Member,0.04479
1,3,660-679,60000-69999,NonAffiliate,NonMember,0.04579
1,3,660-679,70000-79999,Affiliate,Member,0.04323
1,3,660-679,70000-79999,Affiliate,NonMember,0.04423
1,3,660-679,70000-79999,NonAffiliate,Member,0.04473
1,3,660-679,70000-79999,NonAffiliate,NonMember,0.04573
1,3,660-679,80000-89999,Affiliate,Member,0.04317
1,3,660-679,80000-89999,Affiliate,NonMember,0.04417
1,3,660-679,80000-89999,NonAffiliate,Member,0.04467
1,3,660-679,80000-89999,NonAffiliate,NonMember,0.04567
1,3,660-679,90000-100000,Affiliate,Member,0.04311
1,3,660-679,90000-100000,Affiliate,NonMember,0.04411
1,3,660-679,90000-100000,NonAffiliate,Member,0.04461
1,3,660-679,90000-100000,NonAffiliate,NonMember,0.04561
1,3,680-699,0-9999,Affiliate,Member,0.04189
1,3,680-699,0-9999,Affiliate,NonMember,0.04289
1,3,680-699,0-9999,NonAffiliate,Member,0.04339
1,3,680-699,0-9999,NonAffiliate,NonMember,0.04439
1,3,680-699,10000-19999,Affiliate,Member,0.04183
1,3,680-699,10000-19999,Affiliate,NonMember,0.04283
1,3,680-699,10000-19999,NonAffiliate,Member,0.04333
1,3,680-699,10000-19999,NonAffiliate,NonMember,0.04433
1,3,680-699,20000-29999,Affiliate,Member,0.04177
1,3,680-699,20000-29999,Affiliate,NonMember,0.04277
1,3,680-699,20000-29999,NonAffiliate,Member,0.04327
1,3,680-699,20000-29999,NonAffiliate,NonMember,0.04427
1,3,680-699,30000-39999,Affiliate,Member,0.04171
1,3,680-699,30000-39999,Affiliate,NonMember,0.04271
1,3,680-699,30000-39999,NonAffiliate,Member,0.04321
1,3,680-699,30000-39999,NonAffiliate,NonMember,0.04421
1,3,680-699,40000-49999,Affiliate,Member,0.04165
1,3,680-699,40000-49999,Affiliate,NonMember,0.04265
1,3,680-699,40000-49999,NonAffiliate,Member,0.04315
1,3,680-699,40000-49999,NonAffiliate,NonMember,0.04415
1,3,680-699,50000-59999,Affiliate,Member,0.04159
1,3,680-699,50000-59999,Affiliate,NonMember,0.04259
1,3,680-699,50000-59999,NonAffiliate,Member,0.04309
1,3,680-699,50000-59999,NonAffiliate,NonMember,0.04409
1,3,680-699,60000-69999,Affiliate,Member,0.04153
1,3,680-699,60000-69999,Affiliate,NonMember,0.04253
1,3,680-699,60000-69999,NonAffiliate,Member,0.04303
1,3,680-699,60000-69999,NonAffiliate,NonMember,0.04403
1,3,680-699,70000-79999,Affiliate,Member,0.04147
1,3,680-699,70000-79999,Affiliate,NonMember,0.04247
1,3,680-699,70000-79999,NonAffiliate,Member,0.04297
1,3,680-699,70000-79999,NonAffiliate,NonMember,0.04397
1,3,680-699,80000-89999,Affiliate,Member,0.04141
1,3,680-699,80000-89999,Affiliate,NonMember,0.04241
1,3,680-699,80000-89999,NonAffiliate,Member,0.04291
1,3,680-699,80000-89999,NonAffiliate,NonMember,0.04391
1,3,680-699,90000-100000,Affiliate,Member,0.04135
1,3,680-699,90000-100000,Affiliate,NonMember,0.04235
1,3,680-699,90000-100000,NonAffiliate,Member,0.04285
1,3,680-699,90000-100000,NonAffiliate,NonMember,0.04385
1,3,700-719,0-9999,Affiliate,Member,0.04013
1,3,700-719,0-9999,Affiliate,NonMember,0.04113
1,3,700-719,0-9999,NonAffiliate,Member,0.04163
1,3,700-719,0-9999,NonAffiliate,NonMember,0.04263
1,3,700-719,10000-19999,Affiliate,Member,0.04007
1,3,700-719,10000-19999,Affiliate,NonMember,0.04107
1,3,700-719,10000-19999,NonAffiliate,Member,0.04157
1,3,700-719,10000-19999,NonAffiliate,NonMember,0.04257
1,3,700-719,20000-29999,Affiliate,Member,0.04001
1,3,700-719,20000-29999,Affiliate,NonMember,0.04101
1,3,700-719,20000-29999,NonAffiliate,Member,0.04151
1,3,700-719,20000-29999,NonAffiliate,NonMember,0.04251
1,3,700-719,30000-39999,Affiliate,Member,0.03995
1,3,700-719,30000-39999,Affiliate,NonMember,0.04095
1,3,700-719,30000-39999,NonAffiliate,Member,0.04145
1,3,700-719,30000-39999,NonAffiliate,NonMember,0.04245
1,3,700-719,40000-49999,Affiliate,Member,0.03989
1,3,700-719,40000-49999,Affiliate,NonMember,0.04089
1,3,700-719,40000-49999,NonAffiliate,Member,0.04139
1,3,700-719,40000-49999,NonAffiliate,NonMember,0.04239
1,3,700-719,50000-59999,Affiliate,Member,0.03983
1,3,700-719,50000-59999,Affiliate,NonMember,0.04083
1,3,700-719,50000-59999,NonAffiliate,Member,0.04133
1,3,700-719,50000-59999,NonAffiliate,NonMember,0.04233
1,3,700-719,60000-69999,Affiliate,Member,0.03977
1,3,700-719,60000-69999,Affiliate,NonMember,0.04077
1,3,700-719,60000-69999,NonAffiliate,Member,0.04127
1,3,700-719,60000-69999,NonAffiliate,NonMember,0.04227
1,3,700-719,70000-79999,Affiliate,Member,0.03971
1,3,700-719,70000-79999,Affiliate,NonMember,0.04071
1,3,700-719,70000-79999,NonAffiliate,Member,0.04121
1,3,700-719,70000-79999,NonAffiliate,NonMember,0.04221
1,3,700-719,80000-89999,Affiliate,Member,0.03965
1,3,700-719,80000-89999,Affiliate,NonMember,0.04065
1,3,700-719,80000-89999,NonAffiliate,Member,0.04115
1,3,700-719,80000-89999,NonAffiliate,NonMember,0.04215
1,3,700-719,90000-100000,Affiliate,Member,0.03959
1,3,700-719,90000-100000,Affiliate,NonMember,0.04059
1,3,700-719,90000-100000,NonAffiliate,Member,0.04109
1,3,700-719,90000-100000,NonAffiliate,NonMember,0.04209
1,3,720-739,0-9999,Affiliate,Member,0.03837
1,3,720-739,0-9999,Affiliate,NonMember,0.03937
1,3,720-739,0-9999,NonAffiliate,Member,0.03987
1,3,720-739,0-9999,NonAffiliate,NonMember,0.04087
1,3,720-739,10000-19999,Affiliate,Member,0.03831
1,3,720-739,10000-19999,Affiliate,NonMember,0.03931
1,3,720-739,10000-19999,NonAffiliate,Member,0.03981
1,3,720-739,10000-19999,NonAffiliate,NonMember,0.04081
1,3,720-739,20000-29999,Affiliate,Member,0.03825
1,3,720-739,20000-29999,Affiliate,NonMember,0.03925
1,3,720-739,20000-29999,NonAffiliate,Member,0.03975
1,3,720-739,20000-29999,NonAffiliate,NonMember,0.04075
1,3,720-739,30000-39999,Affiliate,Member,0.03819
1,3,720-739,30000-39999,Affiliate,NonMember,0.03919
1,3,720-739,30000-39999,NonAffiliate,Member,0.03969
1,3,720-739,30000-39999,NonAffiliate,NonMember,0.04069
1,3,720-739,40000-49999,Affiliate,Member,0.03813
1,3,720-739,40000-49999,Affiliate,NonMember,0.03913
1,3,720-739,40000-49999,NonAffiliate,Member,0.03963
1,3,720-739,40000-49999,NonAffiliate,NonMember,0.04063
1,3,720-739,50000-59999,Affiliate,Member,0.03807
1,3,720-739,50000-59999,Affiliate,NonMember,0.03907
1,3,720-739,50000-59999,NonAffiliate,Member,0.03957
1,3,720-739,50000-59999,NonAffiliate,NonMember,0.04057
1,3,720-739,60000-69999,Affiliate,Member,0.03801
1,3,720-739,60000-69999,Affiliate,NonMember,0.03901
1,3,720-739,60000-69999,NonAffiliate,Member,0.03951
1,3,720-739,60000-69999,NonAffiliate,NonMember,0.04051
1,3,720-739,70000-79999,Affiliate,Member,0.03795
1,3,720-739,70000-79999,Affiliate,NonMember,0.03895
1,3,720-739,70000-79999,NonAffiliate,Member,0.03945
1,3,720-739,70000-79999,NonAffiliate,NonMember,0.04045
1,3,720-739,80000-89999,Affiliate,Member,0.03789
1,3,720-739,80000-89999,Affiliate,NonMember,0.03889
1,3,720-739,80000-89999,NonAffiliate,Member,0.03939
1,3,720-739,80000-89999,NonAffiliate,NonMember,0.04039
1,3,720-739,90000-100000,Affiliate,Member,0.03783
1,3,720-739,90000-100000,Affiliate,NonMember,0.03883
1,3,720-739,90000-100000,NonAffiliate,Member,0.03933
1,3,720-739,90000-100000,NonAffiliate,NonMember,0.04033
1,3,740-759,0-9999,Affiliate,Member,0.03661
1,3,740-759,0-9999,Affiliate,NonMember,0.03761
1,3,740-759,0-9999,NonAffiliate,Member,0.03811
1,3,740-759,0-9999,NonAffiliate,NonMember,0.03911
1,3,740-759,10000-19999,Affiliate,Member,0.03655
1,3,740-759,10000-19999,Affiliate,NonMember,0.03755
1,3,740-759,10000-19999,NonAffiliate,Member,0.03805
1,3,740-759,10000-19999,NonAffiliate,NonMember,0.03905
1,3,740-759,20000-29999,Affiliate,Member,0.03649
1,3,740-759,20000-29999,Affiliate,NonMember,0.03749
1,3,740-759,20000-29999,NonAffiliate,Member,0.03799
1,3,740-759,20000-29999,NonAffiliate,NonMember,0.03899
1,3,740-759,30000-39999,Affiliate,Member,0.03643
1,3,740-759,30000-39999,Affiliate,NonMember,0.03743
1,3,740-759,30000-39999,NonAffiliate,Member,0.03793
1,3,740-759,30000-39999,NonAffiliate,NonMember,0.03893
1,3,740-759,40000-49999,Affiliate,Member,0.03637
1,3,740-759,40000-49999,Affiliate,NonMember,0.03737
1,3,740-759,40000-49999,NonAffiliate,Member,0.03787
1,3,740-759,40000-49999,NonAffiliate,NonMember,0.03887
1,3,740-759,50000-59999,Affiliate,Member,0.03631
1,3,740-759,50000-59999,Affiliate,NonMember,0.03731
1,3,740-759,50000-59999,NonAffiliate,Member,0.03781
1,3,740-759,50000-59999,NonAffiliate,NonMember,0.03881
1,3,740-759,60000-69999,Affiliate,Member,0.03625
1,3,740-759,60000-69999,Affiliate,NonMember,0.03725
1,3,740-759,60000-69999,NonAffiliate,Member,0.03775
1,3,740-759,60000-69999,NonAffiliate,NonMember,0.03875
1,3,740-759,70000-79999,Affiliate,Member,0.03619
1,3,740-759,70000-79999,Affiliate,NonMember,0.03719
1,3,740-759,70000-79999,NonAffiliate,Member,0.03769
1,3,740-759,70000-79999,NonAffiliate,NonMember,0.03869
1,3,740-759,80000-89999,Affiliate,Member,0.03613
1,3,740-759,80000-89999,Affiliate,NonMember,0.03713
1,3,740-759,80000-89999,NonAffiliate,Member,0.03763
1,3,740-759,80000-89999,NonAffiliate,NonMember,0.03863
1,3,740-759,90000-100000,Affiliate,Member,0.03607
1,3,740-759,90000-100000,Affiliate,NonMember,0.03707
1,3,740-759,90000-100000,NonAffiliate,Member,0.03757
1,3,740-759,90000-100000,NonAffiliate,NonMember,0.03857
1,3,760-779,0-9999,Affiliate,Member,0.03485
1,3,760-779,0-9999,Affiliate,NonMember,0.03585
1,3,760-779,0-9999,NonAffiliate,Member,0.03635
1,3,760-779,0-9999,NonAffiliate,NonMember,0.03735
1,3,760-779,10000-19999,Affiliate,Member,0.03479
1,3,760-779,10000-19999,Affiliate,NonMember,0.03579
1,3,760-779,10000-19999,NonAffiliate,Member,0.03629
1,3,760-779,10000-19999,NonAffiliate,NonMember,0.03729
1,3,760-779,20000-29999,Affiliate,Member,0.03473
1,3,760-779,20000-29999,Affiliate,NonMember,0.03573
1,3,760-779,20000-29999,NonAffiliate,Member,0.03623
1,3,760-779,20000-29999,NonAffiliate,NonMember,0.03723
1,3,760-779,30000-39999,Affiliate,Member,0.03467
1,3,760-779,30000-39999,Affiliate,NonMember,0.03567
1,3,760-779,30000-39999,NonAffiliate,Member,0.03617
